title,cleaned_title,sentiment_label,source
"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products .",product include consumer electronics device such a mobile phone and their accessory settop box flat panel tv a well a system solution product such a infrastructure system module and other industrial segment product,neutral,financial_phrasebank
"Proha Plc ( Euronext :7327 ) announced today ( 19 May ) that its fully-owned subsidiary , Safran Software Solutions AS , has agreed to sell its 49 % share of Safran North America LLC to a SNA Holding AS , an investment group based in Norway .",proha plc euronext 7327 announced today 19 may that it fullyowned subsidiary safran software solution a ha agreed to sell it 49 share of safran north america llc to a sna holding a an investment group based in norway,neutral,financial_phrasebank
"Proline Plus is available in both adjustable single and multichannel models and fixed volume single-channel models , in volume ranges from 0.1 micro litres to 10 ml .",proline plus is available in both adjustable single and multichannel model and fixed volume singlechannel model in volume range from 01 micro litre to 10 ml,neutral,financial_phrasebank
"Protalix closed at $ 10.71 on Friday on the American Stock Exchange , giving a market cap of $ 827 million .",protalix closed at 1071 on friday on the american stock exchange giving a market cap of 827 million,neutral,financial_phrasebank
Protalix is developing genetically engineered proteins from plant cells .,protalix is developing genetically engineered protein from plant cell,neutral,financial_phrasebank
"Purchase it for the 12MP snapper , if nothing else .",purchase it for the 12mp snapper if nothing else,neutral,financial_phrasebank
R&D Loan ) .,rd loan,neutral,financial_phrasebank
Radiation and today is a full service house expert in radiation and nuclear safety issues .,radiation and today is a full service house expert in radiation and nuclear safety issue,neutral,financial_phrasebank
Raisio is the site of the main production plants as well as company headquarters .,raisio is the site of the main production plant a well a company headquarters,neutral,financial_phrasebank
Rapala VMC Corporation ( Rapala ) is a Finland-based company engaged in the manufacture and distribution of fishing equipment and accessories .,rapala vmc corporation rapala is a finlandbased company engaged in the manufacture and distribution of fishing equipment and accessory,neutral,financial_phrasebank
"Rautalinko was resposnible also for Mobility Services , and his job in this division will be continued by Marek Hintze .",rautalinko wa resposnible also for mobility service and his job in this division will be continued by marek hintze,neutral,financial_phrasebank
Recently the company decided to build a second identical plant at the same site due to be commissioned toward the end of 2008 .,recently the company decided to build a second identical plant at the same site due to be commissioned toward the end of 2008,neutral,financial_phrasebank
"Retail chain Suomen L+Æhikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .",retail chain suomen lhikauppa wa given the index 58 airline sa 58 teliasonera s broadband 61 german retail chain lidl 61 tele finland s mobile subscription 61 tallink shipping line 63 and power company helsinki energy 63,neutral,financial_phrasebank
"Risto Jalo , chief executive of Dormus Print and also owner of the remainder of the company , will keep his position after the acquisition .",risto jalo chief executive of dormus print and also owner of the remainder of the company will keep his position after the acquisition,neutral,financial_phrasebank
RL-Nordic is a part of Raiffeisen-Banking-Group Austria and is a subsidiary to Raiffeisen-Leasing GmbH in Austria .,rlnordic is a part of raiffeisenbankinggroup austria and is a subsidiary to raiffeisenleasing gmbh in austria,neutral,financial_phrasebank
"Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators .",rockwell collins is a provider of flight deck cabin and information management solution for business aircraft operator,neutral,financial_phrasebank
"s business sectors are building construction , infrastructure construction and technical building services .",s business sector are building construction infrastructure construction and technical building service,neutral,financial_phrasebank
Salcomp Manufacturing Oy will pay EUR 35 million in cash to Salcomp in connection with the implementation of the sale and transfer of the Business .,salcomp manufacturing oy will pay eur 35 million in cash to salcomp in connection with the implementation of the sale and transfer of the business,neutral,financial_phrasebank
"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .",sampo housing loan bank a unit of finland s sampo bank ha priced it eur1bn usd1 3 bn bond at 99889 reuters reported,neutral,financial_phrasebank
SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .,sampo plc jarmo salonen head of investor relation and group communication tel 358 10 516 0030 distribution nasdaq omx helsinki the principal medium financial supervisory authority wwwsampocom this announcement is distributed by thomson reuters on behalf of thomson reuters client,neutral,financial_phrasebank
"SAN FRANCISCO ( MarketWatch ) -- Nokia Corp , the world 's largest cell-phone maker , is using the Consumer Electronics Show in Las Vegas to introduce a high-end , thin folding phone , according to a media report Monday .",san francisco marketwatch nokia corp the world s largest cellphone maker is using the consumer electronics show in la vega to introduce a highend thin folding phone according to a medium report monday,neutral,financial_phrasebank
